customer_id,transaction_date,product_used,transaction_amount,customer_tenure,transaction_frequency
1896,2024-12-11,Savings Account,16332.13,13,23
1725,2024-12-02,Personal Loan,48948.34,8,44
1219,2024-03-31,Mutual Fund,79493.59,5,21
1059,2023-05-11,Car Loan,28949.9,13,43
1834,2023-04-08,Mutual Fund,96814.97,7,8
1506,2025-01-11,Fixed Deposit,95007.9,9,14
1223,2024-12-13,Car Loan,40778.59,7,32
1961,2023-03-09,Car Loan,45484.29,9,34
1355,2023-07-27,Car Loan,91363.63,3,12
1709,2023-04-07,Car Loan,18022.21,1,46
1403,2024-10-21,Mortgage Loan,58110.15,12,16
1440,2025-01-06,Current Account,56693.36,1,31
1872,2024-12-11,Fixed Deposit,80552.94,12,40
1413,2023-12-05,Mortgage Loan,83045.08,2,44
1592,2024-09-12,Credit Card,19650.39,7,26
1776,2025-01-10,Mutual Fund,14420.26,6,42
1402,2023-09-30,Mortgage Loan,39138.02,4,39
1506,2023-06-04,Personal Loan,5590.55,6,48
1117,2023-12-11,Car Loan,9438.12,13,34
1659,2024-01-05,Car Loan,94415.16,5,7
1603,2024-08-08,Credit Card,79389.75,6,22
1866,2024-10-11,Savings Account,52636.27,3,38
1935,2024-05-10,Credit Card,31681.32,14,12
1017,2023-10-19,Fixed Deposit,91653.46,1,27
1035,2023-11-11,Mutual Fund,73936.11,3,6
1003,2024-03-24,Current Account,82189.74,10,39
1139,2023-03-19,Fixed Deposit,36260.83,11,4
1227,2023-07-08,Personal Loan,78791.53,1,11
1870,2024-12-09,Credit Card,27498.19,10,34
1427,2023-03-27,Personal Loan,57309.82,6,5
1605,2023-06-26,Savings Account,14801.54,8,6
1510,2025-02-08,Personal Loan,97775.66,3,48
1829,2023-08-14,Current Account,84617.01,11,24
1332,2024-11-30,Personal Loan,70362.02,13,26
1335,2025-01-26,Car Loan,32168.7,2,30
1590,2023-11-19,Fixed Deposit,25811.22,8,19
1993,2023-08-31,Car Loan,35899.03,3,21
1361,2025-01-13,Personal Loan,3547.19,7,2
1178,2024-11-22,Personal Loan,76146.78,10,3
1122,2025-01-14,Savings Account,58153.63,6,39
1183,2024-12-09,Mutual Fund,79217.03,12,46
1502,2023-02-12,Mutual Fund,21390.31,9,37
1097,2023-06-21,Mortgage Loan,2322.56,12,49
1775,2023-05-25,Mutual Fund,44419.96,1,8
1905,2023-05-01,Fixed Deposit,53653.81,14,45
1822,2024-10-31,Mortgage Loan,7083.23,5,41
1464,2024-07-11,Savings Account,41929.69,1,15
1071,2024-03-24,Mortgage Loan,71883.35,13,3
1799,2024-12-20,Personal Loan,75818.04,3,3
1806,2024-07-27,Car Loan,48842.6,9,13
1802,2023-10-09,Mutual Fund,39451.92,2,34
1426,2024-11-11,Current Account,1643.66,11,47
1242,2024-09-14,Current Account,11082.33,1,46
1895,2023-09-07,Mutual Fund,70935.37,9,49
1616,2023-07-16,Personal Loan,11444.16,10,30
1807,2024-08-08,Mutual Fund,81951.47,1,45
1950,2023-12-03,Mutual Fund,55312.08,13,46
1987,2024-07-12,Current Account,18414.0,5,11
1735,2024-11-21,Fixed Deposit,76199.47,6,39
1806,2023-04-28,Personal Loan,77293.53,11,42
1287,2024-06-06,Current Account,86875.48,10,1
1690,2023-10-14,Fixed Deposit,77176.27,4,19
1415,2023-03-31,Savings Account,75731.34,5,29
1553,2025-01-26,Personal Loan,22810.95,6,13
1157,2023-10-13,Credit Card,20435.11,13,3
1975,2025-01-04,Credit Card,99589.55,13,24
1629,2023-06-02,Fixed Deposit,46638.2,6,19
1000,2024-01-15,Mutual Fund,7214.29,4,48
1887,2023-04-18,Fixed Deposit,87248.47,4,14
1845,2024-12-09,Fixed Deposit,20857.74,3,16
1855,2024-10-03,Current Account,89473.38,3,22
1959,2023-04-25,Fixed Deposit,68529.92,13,42
1673,2024-06-02,Fixed Deposit,57790.99,3,26
1626,2023-03-16,Personal Loan,62285.15,14,31
1448,2024-12-23,Mortgage Loan,87122.4,12,11
1304,2023-09-10,Credit Card,72158.05,11,36
1693,2023-05-09,Savings Account,37071.54,5,45
1451,2023-02-20,Fixed Deposit,81892.67,4,25
1917,2024-12-17,Personal Loan,26701.18,14,14
1896,2024-03-24,Mortgage Loan,60020.37,7,12
1451,2023-07-03,Savings Account,56685.83,9,3
1218,2023-09-12,Credit Card,7936.98,3,6
1165,2024-05-11,Personal Loan,13854.15,13,18
1953,2024-03-07,Car Loan,84014.18,12,42
1503,2023-03-16,Mortgage Loan,71809.63,6,7
1784,2024-03-25,Fixed Deposit,12329.68,2,19
1789,2024-04-20,Mortgage Loan,95371.15,12,4
1914,2024-04-04,Savings Account,1716.95,8,49
1452,2024-11-17,Credit Card,90297.89,9,40
1481,2023-10-21,Current Account,85178.45,14,17
1697,2024-10-04,Personal Loan,53227.43,6,1
1745,2023-02-22,Personal Loan,47308.23,5,43
1759,2024-10-13,Mortgage Loan,97109.12,8,48
1776,2023-04-23,Credit Card,88613.5,7,19
1045,2024-07-30,Credit Card,8331.86,10,9
1436,2023-08-10,Car Loan,7610.7,3,11
1243,2024-10-23,Mortgage Loan,17460.32,7,21
1150,2023-04-30,Mutual Fund,32921.1,1,3
1639,2023-09-23,Fixed Deposit,17763.64,10,42
1601,2023-08-29,Savings Account,72948.2,14,34
1714,2023-05-29,Current Account,2132.91,8,29
1853,2024-12-10,Mutual Fund,47841.83,14,33
1278,2024-10-23,Savings Account,66826.62,9,22
1181,2023-09-30,Current Account,68361.02,11,6
1370,2023-04-21,Current Account,27120.69,1,2
1806,2024-02-06,Savings Account,39407.04,8,17
1582,2024-07-09,Mortgage Loan,70730.14,13,13
1600,2023-08-26,Mortgage Loan,55305.99,14,44
1724,2024-09-29,Credit Card,74212.74,5,9
1625,2024-01-13,Personal Loan,95787.48,13,23
1231,2024-11-17,Personal Loan,89929.9,4,20
1019,2024-11-21,Fixed Deposit,4734.78,9,37
1383,2024-05-28,Fixed Deposit,23766.54,11,19
1426,2024-08-08,Fixed Deposit,37995.78,14,47
1340,2023-11-16,Mutual Fund,37155.3,14,13
1768,2024-03-30,Credit Card,39179.56,4,35
1283,2023-07-22,Credit Card,6895.14,5,43
1721,2024-06-28,Current Account,69990.91,6,8
1666,2023-07-23,Savings Account,47703.73,12,34
1305,2023-02-19,Fixed Deposit,59157.14,8,15
1748,2023-03-08,Fixed Deposit,33695.71,8,36
1589,2024-03-04,Fixed Deposit,8823.29,1,38
1037,2025-01-27,Credit Card,71754.61,12,19
1333,2024-06-26,Savings Account,63900.17,2,16
1008,2023-11-28,Credit Card,22691.98,6,46
1942,2024-02-23,Mortgage Loan,60432.25,7,30
1275,2024-01-09,Mortgage Loan,68953.88,3,11
1837,2024-11-04,Mutual Fund,35897.27,4,39
1470,2023-05-24,Car Loan,47575.71,6,34
1145,2024-10-16,Credit Card,56249.22,7,49
1296,2023-06-13,Mortgage Loan,39045.6,10,21
1197,2025-02-10,Car Loan,91665.4,2,9
1734,2023-07-29,Credit Card,88507.97,1,48
1701,2023-11-27,Mortgage Loan,89482.95,11,28
1883,2024-01-22,Mortgage Loan,30019.08,3,36
1324,2023-08-07,Current Account,53995.33,11,38
1041,2024-06-23,Fixed Deposit,81205.71,4,11
1680,2024-02-01,Savings Account,25891.29,5,16
1643,2024-01-20,Personal Loan,62179.02,9,34
1444,2023-03-27,Car Loan,39321.64,5,15
1227,2025-01-08,Savings Account,77659.08,11,34
1074,2023-08-12,Mutual Fund,55792.57,13,4
1807,2024-04-20,Credit Card,13301.84,3,5
1359,2024-05-28,Credit Card,67796.95,3,19
1702,2024-11-17,Current Account,25703.29,8,20
1491,2024-08-11,Current Account,63230.11,13,37
1878,2024-03-15,Fixed Deposit,17249.7,8,26
1262,2023-08-28,Savings Account,75683.63,3,26
1428,2023-07-15,Personal Loan,26327.4,7,19
1547,2024-05-04,Mortgage Loan,23959.98,14,43
1706,2023-07-31,Current Account,92915.33,1,42
1967,2024-11-02,Car Loan,45363.51,5,31
1493,2024-08-21,Fixed Deposit,77490.33,7,2
1809,2023-07-29,Savings Account,70179.09,5,1
1672,2023-08-20,Credit Card,59179.86,4,47
1896,2023-12-27,Credit Card,83299.8,11,15
1903,2023-09-10,Mortgage Loan,25371.54,10,15
1356,2023-09-15,Personal Loan,58190.46,13,36
1887,2024-08-28,Mutual Fund,71574.74,12,41
1568,2025-02-01,Current Account,34175.28,3,24
1274,2023-02-21,Current Account,79972.34,6,24
1038,2024-09-01,Personal Loan,56295.91,9,42
1272,2023-06-10,Savings Account,35713.97,2,39
1528,2024-06-26,Fixed Deposit,89527.07,2,45
1178,2023-03-11,Personal Loan,23223.32,9,32
1421,2023-08-09,Personal Loan,86836.37,11,38
1023,2023-07-18,Fixed Deposit,94228.1,12,15
1650,2023-05-31,Current Account,82940.17,9,15
1303,2023-04-12,Mutual Fund,91462.9,4,30
1583,2024-02-09,Savings Account,51104.07,8,43
1862,2024-08-11,Credit Card,12027.75,2,36
1393,2024-02-17,Mutual Fund,7609.06,4,7
1902,2024-12-02,Fixed Deposit,98617.8,9,17
1951,2023-07-17,Current Account,38170.4,12,20
1258,2023-08-05,Current Account,70082.89,4,15
1348,2023-02-22,Mutual Fund,47949.71,1,27
1141,2024-06-09,Fixed Deposit,43527.08,9,21
1261,2023-11-03,Mortgage Loan,14751.58,6,13
1690,2023-05-29,Current Account,10088.57,10,36
1193,2024-10-30,Car Loan,45598.82,11,17
1811,2023-03-29,Savings Account,61151.65,14,12
1594,2023-09-08,Savings Account,60986.93,2,39
1785,2024-04-05,Mutual Fund,65118.84,14,35
1298,2023-08-21,Personal Loan,42240.95,9,9
1638,2023-04-12,Personal Loan,7211.13,10,17
1929,2023-10-29,Current Account,34764.72,5,19
1259,2023-12-01,Current Account,92491.81,12,12
1064,2024-08-18,Fixed Deposit,7322.68,3,7
1992,2024-06-15,Car Loan,74321.22,9,17
1345,2023-06-05,Car Loan,16655.35,10,49
1715,2023-11-10,Car Loan,62621.77,8,39
1447,2024-02-26,Credit Card,29141.06,10,38
1540,2025-01-12,Mortgage Loan,21845.04,7,11
1888,2024-11-30,Mortgage Loan,19119.02,5,40
1465,2024-03-28,Personal Loan,96767.3,7,21
1633,2024-03-21,Mortgage Loan,36182.42,8,24
1831,2023-04-23,Credit Card,9374.65,12,31
1396,2023-12-21,Fixed Deposit,44625.58,12,22
1304,2024-03-06,Mortgage Loan,56936.76,7,28
1898,2025-01-09,Personal Loan,97069.1,6,1
1275,2024-02-29,Savings Account,98925.62,9,20
1533,2023-03-16,Car Loan,89332.49,6,18
1693,2024-05-19,Credit Card,11224.63,12,6
1254,2023-09-24,Credit Card,29818.99,5,45
1667,2023-07-02,Fixed Deposit,33857.33,6,4
1966,2023-06-02,Personal Loan,76465.01,4,22
1556,2024-05-27,Current Account,87331.17,10,27
1360,2024-01-31,Mutual Fund,13838.27,7,44
1720,2025-02-09,Current Account,38404.97,5,16
1651,2024-07-06,Mortgage Loan,27481.22,10,19
1614,2024-10-15,Car Loan,26965.92,9,42
1320,2024-05-04,Savings Account,17729.86,12,15
1962,2024-03-09,Savings Account,67919.42,4,34
1458,2024-10-20,Credit Card,26576.39,11,45
1706,2023-02-28,Credit Card,90420.76,9,47
1816,2023-05-07,Credit Card,26706.52,8,25
1669,2024-10-04,Current Account,23979.26,4,13
1074,2023-05-11,Mortgage Loan,36932.73,7,7
1419,2024-12-03,Credit Card,55307.49,11,10
1935,2024-10-10,Mortgage Loan,17597.09,3,29
1203,2023-03-21,Credit Card,68428.95,8,45
1510,2024-08-12,Current Account,29599.29,3,3
1108,2023-03-07,Car Loan,60059.51,12,27
1336,2024-10-03,Personal Loan,91263.17,14,7
1000,2024-09-13,Mutual Fund,38154.0,7,22
1712,2023-11-15,Fixed Deposit,52773.45,8,42
1471,2024-05-30,Personal Loan,16809.8,13,41
1307,2024-03-18,Savings Account,12369.78,8,28
1191,2024-06-07,Mutual Fund,43854.48,4,19
1275,2024-05-26,Car Loan,7940.27,3,35
1058,2024-10-23,Car Loan,44597.8,9,27
1208,2024-07-09,Mutual Fund,61075.01,8,40
1983,2023-07-19,Mortgage Loan,87085.95,8,3
1679,2023-06-21,Mortgage Loan,82228.05,8,33
1095,2023-03-27,Car Loan,41416.61,7,47
1350,2024-05-04,Fixed Deposit,8399.42,3,37
1646,2023-11-05,Mutual Fund,36843.99,7,21
1607,2024-06-19,Mutual Fund,46395.65,8,47
1566,2024-02-06,Personal Loan,44676.25,1,25
1421,2024-12-03,Fixed Deposit,50961.88,8,47
1203,2024-12-31,Car Loan,58165.37,7,45
1047,2023-04-05,Mortgage Loan,1702.09,4,48
1215,2023-11-17,Savings Account,82472.6,2,39
1552,2023-08-11,Savings Account,29971.47,8,42
1737,2023-10-15,Credit Card,81269.07,4,44
1331,2024-11-01,Credit Card,57914.12,4,28
1817,2024-03-14,Mutual Fund,43087.34,13,47
1459,2023-09-28,Mutual Fund,72325.26,6,45
1374,2023-07-12,Mortgage Loan,21311.27,4,49
1244,2024-12-06,Mortgage Loan,53370.97,11,23
1104,2023-07-31,Personal Loan,85302.44,6,4
1660,2024-06-28,Current Account,56614.85,2,22
1209,2023-04-24,Savings Account,9955.44,2,44
1453,2024-11-28,Car Loan,95548.49,14,30
1582,2023-03-15,Credit Card,28787.16,14,4
1234,2023-07-04,Mutual Fund,39568.28,9,38
1957,2023-11-26,Credit Card,57769.14,4,42
1023,2023-12-14,Personal Loan,15428.5,10,47
1430,2023-03-22,Current Account,28445.38,6,23
1184,2024-05-19,Car Loan,13161.67,7,18
1054,2023-04-15,Credit Card,56567.26,9,33
1141,2023-10-18,Fixed Deposit,40530.8,1,48
1169,2024-12-03,Credit Card,89544.64,9,44
1243,2024-02-12,Current Account,94302.9,11,17
1878,2024-11-07,Credit Card,3948.06,1,33
1534,2023-12-07,Fixed Deposit,39916.5,13,42
1256,2023-03-08,Car Loan,84793.22,6,2
1280,2024-07-11,Savings Account,5550.62,5,1
1780,2024-02-24,Fixed Deposit,95338.84,3,24
1615,2024-08-12,Fixed Deposit,15999.13,5,48
1694,2023-05-12,Mutual Fund,24023.93,11,9
1618,2024-10-10,Fixed Deposit,23077.22,6,8
1398,2023-10-14,Savings Account,76966.7,12,4
1631,2024-08-21,Mortgage Loan,55049.75,5,15
1480,2024-06-13,Credit Card,56086.6,11,1
1760,2024-11-01,Savings Account,39851.24,3,8
1511,2024-03-28,Mutual Fund,31459.18,10,10
1452,2023-06-12,Credit Card,41936.57,4,32
1626,2025-02-04,Mortgage Loan,32960.0,5,44
1716,2024-11-10,Current Account,66261.6,13,35
1731,2023-02-19,Current Account,78812.49,10,11
1392,2024-08-16,Car Loan,2732.53,13,4
1313,2023-12-27,Savings Account,57575.65,1,33
1089,2024-05-23,Current Account,68754.14,3,17
1799,2024-04-26,Mutual Fund,53333.18,14,26
1740,2024-04-20,Credit Card,79336.4,4,30
1787,2024-01-12,Mutual Fund,46907.79,13,8
1065,2025-02-01,Current Account,8699.93,6,18
1059,2023-05-30,Fixed Deposit,38309.43,5,15
1870,2023-06-17,Car Loan,63863.87,12,40
1736,2024-06-10,Fixed Deposit,40217.77,13,7
1094,2023-02-25,Fixed Deposit,41238.54,9,35
1696,2024-03-29,Current Account,78348.44,2,48
1373,2023-06-10,Savings Account,24136.05,14,36
1496,2024-09-10,Current Account,50912.42,4,24
1445,2023-08-03,Savings Account,69584.2,4,49
1541,2024-11-08,Current Account,99931.84,9,2
1480,2024-06-10,Mortgage Loan,51976.15,7,22
1147,2023-10-30,Mutual Fund,83843.76,13,16
1433,2024-06-09,Personal Loan,26722.94,7,2
1273,2023-04-19,Fixed Deposit,93981.7,11,34
1190,2024-01-17,Savings Account,60272.14,14,7
1685,2023-05-06,Mortgage Loan,69835.17,10,24
1603,2024-09-01,Car Loan,23484.27,13,1
1194,2024-09-08,Credit Card,28811.65,14,14
1298,2024-09-07,Current Account,94325.99,5,39
1654,2023-03-30,Savings Account,11891.31,3,40
1784,2025-01-01,Current Account,95751.29,8,21
1861,2024-11-16,Current Account,25605.2,6,8
1665,2024-08-26,Savings Account,84358.99,6,35
1853,2023-10-16,Mortgage Loan,27839.44,9,24
1539,2023-03-01,Personal Loan,14267.39,7,45
1630,2024-08-14,Savings Account,87427.3,1,7
1293,2024-03-03,Car Loan,50577.81,10,24
1347,2023-08-28,Current Account,91571.49,4,16
1803,2024-03-13,Personal Loan,1672.46,1,6
1402,2025-01-20,Credit Card,36211.38,3,30
1784,2023-11-24,Savings Account,20911.94,3,8
1954,2023-09-22,Mortgage Loan,97716.43,9,8
1659,2023-07-12,Fixed Deposit,96162.88,12,10
1415,2023-05-22,Credit Card,53246.87,9,24
1041,2024-07-25,Mortgage Loan,3600.17,2,24
1915,2024-04-01,Car Loan,86671.43,4,14
1866,2023-03-28,Fixed Deposit,74292.46,4,37
1681,2023-05-12,Current Account,43058.33,7,11
1757,2024-02-28,Mortgage Loan,38170.91,6,41
1681,2024-07-11,Mortgage Loan,85299.0,1,20
1208,2023-05-17,Car Loan,99110.15,9,23
1466,2023-08-09,Mortgage Loan,31855.54,12,41
1787,2024-02-12,Mortgage Loan,25331.33,1,44
1681,2023-11-04,Savings Account,24677.35,8,16
1247,2024-04-20,Mutual Fund,70651.63,4,16
1594,2024-03-01,Mutual Fund,5380.84,1,46
1712,2024-10-06,Fixed Deposit,54231.47,2,17
1781,2023-07-27,Mortgage Loan,41921.21,6,4
1319,2023-08-10,Savings Account,27424.56,1,20
1184,2023-03-26,Credit Card,35525.6,7,16
1231,2024-09-27,Car Loan,43820.63,10,22
1908,2023-03-06,Mortgage Loan,93769.88,6,16
1415,2023-08-10,Personal Loan,54331.3,13,49
1503,2024-01-07,Personal Loan,36352.5,10,25
1412,2024-10-25,Savings Account,27148.91,1,47
1255,2023-08-04,Credit Card,13138.61,2,3
1834,2024-06-17,Mutual Fund,24128.04,8,43
1736,2023-09-08,Mutual Fund,33494.64,1,25
1890,2025-02-09,Car Loan,51561.44,12,22
1223,2024-06-13,Fixed Deposit,66260.94,14,7
1213,2024-02-24,Fixed Deposit,20852.43,14,35
1502,2024-04-09,Savings Account,81214.86,8,38
1401,2025-01-03,Personal Loan,89854.46,8,41
1921,2023-08-24,Personal Loan,31391.22,12,47
1977,2023-11-24,Current Account,2029.39,8,36
1042,2023-11-23,Savings Account,51216.73,14,13
1886,2024-12-28,Savings Account,3773.58,8,8
1972,2023-09-21,Personal Loan,51781.21,5,8
1663,2024-11-14,Mutual Fund,5115.1,6,48
1593,2024-12-09,Personal Loan,41422.76,6,4
1481,2024-06-21,Savings Account,807.96,3,17
1425,2024-08-15,Personal Loan,59736.22,3,28
1397,2023-10-29,Mutual Fund,3329.07,9,47
1324,2024-08-21,Fixed Deposit,85920.7,7,40
1847,2023-03-31,Fixed Deposit,62796.55,13,45
1615,2024-08-27,Fixed Deposit,32842.06,9,41
1919,2023-12-17,Fixed Deposit,93548.95,14,20
1574,2023-02-13,Current Account,64919.11,2,12
1629,2024-11-17,Mutual Fund,42433.21,2,31
1854,2024-02-11,Car Loan,39896.61,7,41
1174,2023-03-30,Savings Account,56689.19,2,23
1578,2024-04-15,Credit Card,42778.94,3,34
1996,2024-07-29,Mutual Fund,44045.42,2,36
1200,2023-07-12,Savings Account,39827.11,3,4
1079,2024-01-07,Savings Account,76565.58,6,30
1416,2023-08-13,Current Account,95266.4,12,15
1010,2023-05-10,Mutual Fund,13180.82,6,23
1348,2023-04-09,Credit Card,99865.93,8,21
1475,2023-10-23,Mutual Fund,57082.77,11,23
1701,2023-06-06,Credit Card,45176.55,11,23
1651,2025-02-04,Mortgage Loan,22802.4,10,19
1276,2023-06-18,Savings Account,23847.0,5,42
1487,2023-07-05,Savings Account,13927.75,4,49
1074,2024-10-30,Current Account,58908.71,11,1
1812,2024-07-27,Credit Card,86676.27,11,7
1920,2024-11-09,Car Loan,41167.24,4,2
1200,2023-10-07,Car Loan,86656.11,14,28
1460,2025-01-07,Fixed Deposit,92552.57,1,32
1457,2024-03-08,Personal Loan,84219.31,8,5
1929,2023-05-19,Mutual Fund,65103.48,7,7
1385,2023-05-25,Car Loan,28099.97,11,35
1707,2024-07-11,Savings Account,34795.77,14,36
1346,2023-10-02,Car Loan,35195.36,11,42
1282,2024-07-30,Personal Loan,14196.5,11,27
1986,2024-11-05,Personal Loan,88037.34,1,37
1778,2024-04-10,Mortgage Loan,54431.67,10,24
1645,2023-03-04,Fixed Deposit,40678.89,10,35
1717,2023-09-13,Fixed Deposit,93356.6,4,30
1391,2023-05-15,Personal Loan,17201.08,8,5
1193,2025-01-16,Mortgage Loan,4584.18,12,21
1981,2024-10-19,Car Loan,12541.17,14,13
1000,2023-06-15,Savings Account,73373.32,13,17
1251,2024-03-02,Fixed Deposit,51857.88,4,9
1130,2023-02-28,Fixed Deposit,60576.73,1,43
1401,2024-08-10,Mortgage Loan,33758.58,3,47
1717,2023-12-19,Fixed Deposit,71000.93,2,34
1368,2024-10-08,Current Account,21606.9,5,10
1228,2024-11-26,Mortgage Loan,55806.02,6,47
1950,2024-08-05,Personal Loan,69288.38,3,18
1211,2023-02-15,Personal Loan,28039.42,10,31
1483,2025-02-01,Fixed Deposit,23812.3,7,47
1747,2024-07-30,Current Account,83878.73,4,25
1954,2024-01-18,Savings Account,67863.43,14,21
1411,2024-01-10,Mortgage Loan,68031.97,4,25
1454,2023-04-05,Mortgage Loan,94318.16,10,45
1339,2024-07-26,Fixed Deposit,14284.67,5,27
1496,2024-06-26,Savings Account,28457.67,6,47
1715,2024-10-14,Current Account,50601.16,11,40
1662,2023-07-22,Car Loan,10743.5,3,35
1953,2023-05-11,Car Loan,80844.73,11,3
1350,2023-03-17,Mortgage Loan,21682.46,7,16
1427,2024-05-20,Savings Account,64412.19,3,46
1575,2023-08-12,Mutual Fund,66233.12,13,48
1368,2023-11-12,Savings Account,50810.34,10,25
1461,2024-10-26,Mortgage Loan,3838.06,5,2
1078,2023-04-16,Current Account,22441.05,10,20
1172,2024-03-09,Fixed Deposit,76389.63,3,28
1924,2025-01-24,Savings Account,1812.38,11,7
1777,2024-11-22,Fixed Deposit,30584.43,9,36
1586,2024-02-06,Mortgage Loan,38966.28,1,40
1700,2023-04-18,Current Account,34158.48,3,46
1277,2023-05-23,Fixed Deposit,4075.84,6,22
1527,2023-03-27,Mortgage Loan,996.72,5,47
1691,2024-07-29,Mutual Fund,88866.37,4,2
1558,2023-03-08,Savings Account,23312.01,1,37
1711,2023-06-11,Mutual Fund,42395.26,3,44
1172,2023-02-16,Credit Card,73367.47,5,6
1365,2024-05-28,Current Account,78073.24,2,21
1645,2024-12-30,Current Account,89656.99,9,29
1619,2024-04-11,Mortgage Loan,12844.79,11,29
1900,2023-12-06,Current Account,91148.33,2,45
1286,2023-09-18,Current Account,12966.79,13,33
1034,2023-05-21,Mutual Fund,72960.33,12,23
1191,2023-07-18,Credit Card,95636.56,8,13
1183,2024-12-26,Personal Loan,49085.78,3,39
1112,2024-01-12,Mutual Fund,847.27,3,26
1786,2023-12-29,Car Loan,6425.15,4,36
1165,2024-08-07,Credit Card,74056.57,4,1
1676,2023-09-30,Credit Card,58623.37,11,37
1033,2023-07-15,Credit Card,41694.86,11,33
1938,2024-12-05,Current Account,80302.55,9,27
1443,2024-04-18,Savings Account,37687.69,8,13
1216,2024-05-30,Car Loan,70658.96,4,10
1825,2024-04-27,Current Account,58316.32,5,29
1125,2024-10-05,Mutual Fund,97767.69,3,41
1582,2023-05-11,Credit Card,81217.63,2,1
1187,2023-05-17,Savings Account,27912.14,1,38
1525,2024-08-21,Credit Card,88039.38,4,3
1452,2023-10-16,Fixed Deposit,45509.68,2,42
1000,2023-04-11,Current Account,28804.28,11,41
1482,2023-02-25,Fixed Deposit,76403.26,6,37
1256,2023-02-17,Fixed Deposit,23608.91,7,6
1453,2024-05-01,Current Account,14000.57,3,33
1009,2024-11-04,Credit Card,96855.52,12,25
1784,2024-12-29,Mortgage Loan,5539.81,13,4
1477,2024-01-02,Mutual Fund,44439.47,4,22
1308,2024-04-10,Personal Loan,54829.75,10,40
1491,2023-07-09,Mortgage Loan,78629.77,14,49
1489,2023-12-03,Current Account,23283.75,1,38
1931,2025-02-04,Personal Loan,30951.86,5,34
1545,2023-05-06,Personal Loan,18911.56,1,19
1416,2024-08-26,Current Account,95642.55,3,47
1875,2025-01-18,Savings Account,29893.87,7,27
1788,2023-07-16,Mortgage Loan,62374.01,2,8
1841,2024-09-05,Fixed Deposit,94320.11,6,11
1674,2023-06-29,Fixed Deposit,51909.2,6,11
1298,2023-04-17,Mortgage Loan,78051.79,8,44
1628,2024-02-25,Mutual Fund,20555.22,3,8
1127,2024-03-11,Mutual Fund,94513.52,3,43
1538,2024-09-11,Car Loan,72649.0,10,10
1947,2024-04-30,Mortgage Loan,3047.89,9,18
1713,2024-05-18,Credit Card,25233.45,6,39
1104,2024-10-13,Mutual Fund,65972.41,12,13
1355,2023-04-11,Mortgage Loan,95848.34,3,36
1352,2024-06-02,Savings Account,35505.75,5,6
1900,2023-02-18,Personal Loan,64824.64,10,2
1160,2024-02-06,Credit Card,8206.63,2,1
1222,2025-02-09,Savings Account,52803.33,3,39
1465,2023-06-16,Mutual Fund,35453.29,9,39
1584,2023-06-01,Car Loan,39212.37,7,47
1230,2023-03-31,Savings Account,55929.01,9,18
1839,2023-07-09,Mutual Fund,79150.46,11,4
1555,2024-05-30,Mutual Fund,66022.86,11,34
1469,2023-03-05,Current Account,16685.15,9,24
1274,2024-03-07,Personal Loan,96577.98,4,14
1624,2023-05-25,Credit Card,89476.54,6,33
1208,2024-08-18,Fixed Deposit,30371.29,9,30
1631,2025-01-20,Savings Account,78143.98,8,19
1049,2024-03-27,Mortgage Loan,20677.37,4,43
1401,2024-07-20,Mortgage Loan,29017.69,4,20
1816,2023-11-06,Current Account,77247.75,7,10
1331,2023-12-28,Mortgage Loan,13957.0,10,38
1058,2024-06-29,Mortgage Loan,79527.51,14,35
1676,2023-05-11,Mutual Fund,31337.15,8,44
